time,salePrice
07:30,169.0
07:31,168.495
07:32,168.775
07:33,168.83
07:34,168.8
07:35,169.18
07:36,169.33
07:37,169.215
07:38,169.42
07:39,169.32
07:40,169.405
07:41,169.46
07:42,169.37
07:43,169.63
07:44,169.75
07:45,170.01
07:46,170.38
07:47,170.305
07:48,169.88
07:49,169.87
07:50,170.13
07:51,170.06
07:52,170.035
07:53,170.025
07:54,170.285
07:55,170.4
07:56,170.49
07:57,170.505
07:58,170.6
07:59,170.695
08:00,170.71
08:01,170.47
08:02,170.405
08:03,170.52
08:04,170.28
08:05,170.11
08:06,170.2
08:07,170.16
08:08,170.14
08:09,170.12
08:10,170.21
08:11,170.12
08:12,170.27
08:13,170.185
08:14,170.445
08:15,170.26
08:16,170.475
08:17,170.51
08:18,170.55
08:19,170.55
08:20,170.345
08:21,170.56
08:22,170.57
08:23,170.575
08:24,170.61
08:25,170.74
08:26,170.495
08:27,170.755
08:28,170.765
08:29,170.62
08:30,170.735
08:31,170.605
08:32,170.5
08:33,170.46
08:34,170.415
08:35,170.36
08:36,170.505
08:37,170.595
08:38,170.595
08:39,170.52
08:40,170.505
08:41,170.605
08:42,170.42
08:43,170.66
08:44,170.67
08:45,170.815
08:46,170.965
08:47,170.65
08:48,170.87
08:49,170.71
08:50,170.94
08:51,170.865
08:52,170.945
08:53,170.835
08:54,170.78
08:55,170.615
08:56,170.595
08:57,170.61
08:58,170.605
08:59,170.67
09:00,170.65
09:01,170.965
09:02,170.885
09:03,170.805
09:04,170.505
09:05,170.585
09:06,170.595
09:07,170.51
09:08,170.43
09:09,170.415
09:10,170.37
09:11,170.37
09:12,170.32
09:13,170.3
09:14,170.27
09:15,170.375
09:16,170.415
09:17,170.41
09:18,170.255
09:19,170.295
09:20,170.35
09:21,170.555
09:22,170.58
09:23,170.595
09:24,170.57
09:25,170.65
09:26,170.755
09:27,170.69
09:28,170.755
09:29,170.44
09:30,170.575
09:31,170.62
09:32,170.745
09:33,170.92
09:34,170.89
09:35,170.8
09:36,170.835
09:37,170.865
09:38,171.0
09:39,171.01
09:40,170.89
09:41,171.025
09:42,170.99
09:43,170.97
09:44,171.035
09:45,171.0
09:46,171.075
09:47,171.035
09:48,171.165
09:49,171.035
09:50,171.075
09:51,171.075
09:52,171.015
09:53,171.115
09:54,171.155
09:55,171.17
09:56,171.045
09:57,170.985
09:58,171.005
09:59,170.99
10:00,171.3
10:01,171.37
10:02,171.58
10:03,171.505
10:04,171.58
10:05,171.48
10:06,171.49
10:07,171.64
10:08,171.67
10:09,171.67
10:10,171.39
10:11,171.33
10:12,171.355
10:13,171.19
10:14,171.2
10:15,171.28
10:16,171.55
10:17,171.74
10:18,171.78
10:19,171.9
10:20,171.97
10:21,171.92
10:22,171.78
10:23,171.95
10:24,171.93
10:25,172.02
10:26,172.02
10:27,171.85
10:28,171.78
10:29,171.9
10:30,172.02
10:31,171.85
10:32,171.91
10:33,171.88
10:34,171.73
10:35,171.77
10:36,171.875
10:37,171.955
10:38,171.955
10:39,171.94
10:40,172.165
10:41,172.1
10:42,172.275
10:43,172.405
10:44,172.33
10:45,172.465
10:46,172.41
10:47,172.55
10:48,172.345
10:49,172.395
10:50,172.675
10:51,172.61
10:52,172.69
10:53,172.74
10:54,172.775
10:55,172.835
10:57,172.83
10:58,172.91
10:59,172.82
11:00,172.79
11:01,172.6
11:02,172.59
11:03,172.455
11:04,172.51
11:05,172.545
11:06,172.455
11:07,172.475
11:08,172.62
11:09,172.625
11:10,172.55
11:11,172.82
11:12,172.85
11:13,173.0
11:14,173.0
11:15,172.78
11:16,172.69
11:17,172.75
11:18,172.685
11:19,172.7
11:20,172.705
11:21,172.86
11:22,172.935
11:23,173.045
11:24,173.06
11:25,173.025
11:26,173.015
11:27,172.99
11:28,172.935
11:29,172.68
11:30,172.62
11:31,172.58
11:32,172.665
11:33,172.72
11:34,172.725
11:35,172.665
11:36,172.65
11:37,172.7
11:38,172.49
11:39,172.54
11:40,172.66
11:41,172.735
11:42,172.805
11:43,172.765
11:44,172.84
11:45,172.925
11:46,173.09
11:47,173.16
11:48,173.19
11:49,173.14
11:50,173.26
11:51,173.345
11:52,173.445
11:53,173.445
11:54,173.505
11:55,173.38
11:56,173.415
11:57,173.38
11:58,173.34
11:59,173.33
12:00,173.24
12:01,173.09
12:02,173.21
12:03,173.11
12:04,173.295
12:05,173.275
12:06,173.25
12:07,173.39
12:08,173.51
12:09,173.445
12:10,173.64
12:11,173.63
12:12,173.59
12:13,173.53
12:14,173.41
12:15,173.445
12:16,173.58
12:17,173.41
12:18,173.4
12:19,173.505
12:20,173.5
12:21,173.44
12:22,173.44
12:23,173.46
12:24,173.69
12:25,173.55
12:26,173.51
12:27,173.385
12:28,173.435
12:29,173.39
12:30,173.395
12:31,173.41
12:32,173.29
12:33,173.4
12:34,173.375
12:35,173.48
12:36,173.275
12:37,173.41
12:38,173.36
12:39,173.37
12:40,173.62
12:41,173.39
12:42,173.38
12:43,173.355
12:44,173.37
12:45,173.43
12:46,173.27
12:47,173.215
12:48,173.165
12:49,173.205
12:50,173.325
12:52,173.45
12:53,173.395
12:54,173.405
12:55,173.45
12:56,173.54
12:57,173.56
12:58,173.515
12:59,173.61
13:00,173.475
13:01,173.39
13:02,172.99
13:03,172.97
13:04,173.05
13:05,172.88
13:06,172.695
13:07,172.68
13:08,172.505
13:09,172.54
13:10,172.685
13:11,172.36
13:12,172.5
13:13,172.46
13:14,172.46
13:15,172.455
13:16,172.43
13:17,172.41
13:18,172.41
13:19,172.485
13:20,172.505
13:21,172.37
13:22,172.255
13:23,172.17
13:24,172.09
13:25,172.33
13:26,172.275
13:27,172.455
13:28,172.49
13:29,172.57
13:30,172.6
13:31,172.66
13:32,172.655
13:33,172.665
13:34,172.93
13:35,172.945
13:36,173.065
13:37,173.165
13:38,173.165
13:39,173.255
13:40,173.42
13:41,173.46
13:42,173.31
13:43,173.33
13:44,173.475
13:45,173.465
13:46,173.525
13:47,173.685
13:48,173.665
13:49,173.66
13:50,173.09
13:51,173.1
13:52,173.43
13:53,173.53
13:54,173.67
13:55,173.53
13:56,173.465
13:57,173.46
13:58,173.415
13:59,173.63
14:00,173.64
14:02,173.64
14:03,173.64
