time,salePrice
07:30,170.71
07:31,171.25
07:32,170.76
07:33,170.855
07:34,171.3
07:35,170.87
07:36,170.79
07:37,170.82
07:38,170.73
07:39,170.8
07:40,170.9
07:41,170.725
07:42,170.735
07:43,170.13
07:44,169.76
07:45,169.57
07:46,169.39
07:47,169.65
07:48,169.64
07:49,169.83
07:50,170.025
07:51,170.035
07:52,169.95
07:53,169.915
07:54,170.015
07:55,170.085
07:56,170.005
07:57,170.07
07:58,170.615
07:59,170.395
08:00,170.35
08:01,170.435
08:02,170.58
08:03,170.42
08:04,170.155
08:05,170.1
08:06,170.22
08:07,170.12
08:08,170.095
08:09,170.125
08:10,170.33
08:11,170.81
08:12,170.61
08:13,170.59
08:14,170.645
08:15,170.91
08:16,170.72
08:17,170.64
08:18,170.52
08:19,170.41
08:20,170.44
08:21,170.42
08:22,170.49
08:23,170.795
08:24,170.89
08:25,171.05
08:26,170.925
08:27,170.9
08:28,170.81
08:29,170.895
08:30,170.88
08:31,171.055
08:32,171.19
08:33,171.04
08:34,171.11
08:35,170.96
08:36,171.09
08:37,171.08
08:38,170.915
08:39,171.05
08:40,171.25
08:41,171.38
08:42,171.695
08:43,171.88
08:44,171.88
08:45,172.21
08:46,172.34
08:47,172.26
08:48,172.615
08:49,172.565
08:50,172.23
08:51,172.53
08:52,172.67
08:53,172.945
08:54,172.735
08:55,172.915
08:56,173.21
08:57,173.215
08:58,173.47
08:59,173.11
09:00,173.31
09:01,173.005
09:02,172.85
09:03,173.07
09:04,173.05
09:05,172.93
09:06,172.79
09:07,172.87
09:08,172.98
09:09,172.96
09:10,173.07
09:11,173.23
09:12,173.2
09:13,173.21
09:14,173.15
09:15,173.03
09:16,172.73
09:17,172.655
09:18,172.64
09:19,172.72
09:20,172.55
09:21,172.705
09:22,172.61
09:23,172.565
09:24,172.05
09:25,172.385
09:26,172.5
09:27,172.47
09:28,172.51
09:29,172.61
09:31,172.775
09:32,172.785
09:33,172.765
09:34,172.85
09:35,172.74
09:36,172.585
09:37,172.645
09:38,172.29
09:39,172.31
09:40,172.18
09:41,172.32
09:42,172.03
09:43,172.07
09:44,172.12
09:45,172.035
09:46,172.2
09:47,172.21
09:48,172.0
09:49,171.85
09:50,171.98
09:51,172.06
09:52,172.005
09:53,171.91
09:54,171.87
09:55,172.03
09:56,172.01
09:57,171.94
09:58,171.89
09:59,171.705
10:00,171.53
10:01,171.48
10:02,171.62
10:03,171.77
10:04,171.875
10:05,171.755
10:06,171.705
10:07,171.73
10:08,171.775
10:09,171.64
10:10,171.59
10:11,171.55
10:12,171.68
10:13,171.505
10:14,171.605
10:15,171.745
10:16,171.815
10:17,171.685
10:18,171.73
10:19,171.73
10:20,171.68
10:21,171.745
10:22,171.825
10:23,172.01
10:24,171.975
10:25,172.045
10:26,172.04
10:27,172.015
10:28,172.11
10:29,172.2
10:30,172.305
10:31,172.29
10:32,172.26
10:33,172.39
10:34,172.4
10:35,172.41
10:36,172.36
10:37,172.38
10:38,172.3
10:39,172.295
10:40,172.21
10:41,172.21
10:42,172.23
10:43,172.535
10:44,172.545
10:45,172.52
10:46,172.4
10:47,172.3
10:48,172.56
10:49,172.575
10:50,172.78
10:51,172.82
10:52,172.79
10:53,172.65
10:54,172.89
10:55,172.68
10:56,172.625
10:57,172.605
10:58,172.6
10:59,172.635
11:00,172.37
11:01,172.62
11:02,172.495
11:03,172.395
11:04,172.28
11:05,171.995
11:06,172.15
11:07,171.89
11:08,172.04
11:09,172.0
11:10,171.975
11:11,172.055
11:12,172.115
11:13,172.095
11:14,172.155
11:15,172.105
11:16,172.035
11:17,172.12
11:18,172.215
11:19,172.065
11:20,171.905
11:21,171.89
11:22,171.955
11:23,171.96
11:24,172.025
11:25,172.04
11:26,171.93
11:28,171.885
11:29,171.94
11:30,172.025
11:31,171.91
11:32,171.885
11:33,171.925
11:34,171.95
11:35,171.825
11:36,171.92
11:37,171.84
11:38,171.72
11:39,171.625
11:40,171.64
11:41,171.83
11:42,171.71
11:43,171.995
11:44,172.11
11:45,172.25
11:46,172.15
11:47,172.28
11:48,172.275
11:49,172.235
11:50,172.345
11:51,172.35
11:52,172.305
11:53,172.28
11:54,172.295
11:55,172.35
11:56,172.17
11:57,172.05
11:58,172.06
11:59,172.125
12:00,172.01
12:01,172.08
12:02,172.18
12:03,172.25
12:04,172.43
12:05,172.37
12:06,172.36
12:07,172.365
12:08,172.41
12:09,172.34
12:10,172.285
12:11,172.275
12:12,172.29
12:13,172.57
12:14,172.5
12:15,172.6
12:16,172.56
12:17,172.675
12:18,172.77
12:19,172.81
12:20,172.885
12:21,172.905
12:22,172.95
12:23,172.945
12:24,173.05
12:25,172.85
12:26,172.835
12:27,172.615
12:28,172.71
12:29,172.925
12:30,172.915
12:31,172.73
12:32,172.675
12:33,172.81
12:34,172.855
12:35,172.84
12:36,172.82
12:37,172.875
12:38,172.9
12:39,172.925
12:40,172.745
12:41,172.865
12:42,173.125
12:43,172.95
12:44,173.035
12:45,173.065
12:46,173.125
12:47,173.225
12:48,173.12
12:49,173.185
12:50,172.98
12:51,172.795
12:52,172.905
12:53,172.975
12:54,172.92
12:56,173.15
12:57,173.235
12:58,173.47
12:59,173.47
13:00,173.45
13:01,173.335
13:02,173.485
13:03,173.29
13:04,173.12
13:05,172.99
13:06,172.98
13:07,172.84
13:08,172.83
13:09,172.73
13:10,172.785
13:11,172.705
13:12,172.82
13:13,172.87
13:14,172.765
13:15,172.785
13:16,172.715
13:17,172.96
13:18,172.975
13:19,173.01
13:20,173.12
13:21,173.075
13:22,173.065
13:23,172.86
13:24,172.88
