time,salePrice
08:29:54,149.52
08:30:56,149.645
08:32:02,150.065
08:33:02,150.06
08:34:01,149.895
08:34:52,149.65
08:35:13,149.8
08:36:41,149.2
08:38:03,148.37
08:38:55,148.875
08:39:46,149.01
08:40:41,149.41
08:41:36,148.65
08:42:59,149.675
08:43:40,149.88
08:45:03,149.325
08:46:04,148.785
08:47:06,149.0
08:47:53,148.5
08:48:22,148.68
08:49:47,147.94
08:50:57,148.16
08:51:54,148.23
08:53:04,148.05
08:54:02,147.985
08:54:54,147.775
08:54:54,147.775
08:57:02,147.61
08:58:07,147.01
08:59:04,147.51
09:00:05,147.07
09:01:05,147.47
09:02:01,146.5
09:03:03,146.25
09:03:03,146.25
09:04:33,146.665
09:05:43,146.78
09:07:08,147.035
09:08:09,146.46
09:09:06,146.95
09:10:12,147.71
09:10:49,147.81
09:11:54,146.85
09:12:35,146.765
09:14:12,146.0
09:15:12,146.425
09:15:58,146.44
09:17:07,146.675
09:17:57,146.605
09:19:10,146.14
09:20:12,146.0
09:20:53,146.055
09:22:14,146.17
09:23:16,146.04
09:24:18,145.6
09:25:19,145.71
09:25:30,145.91
09:27:21,145.02
09:28:19,145.12
09:28:19,145.12
09:30:16,145.095
09:31:16,145.29
09:32:21,145.59
09:33:11,145.29
09:34:00,145.19
09:35:20,145.115
09:36:23,145.025
09:37:19,145.36
09:38:10,145.48
09:39:21,145.07
09:40:24,144.99
09:41:22,144.42
09:42:21,144.065
09:43:15,144.655
09:44:25,144.1
09:45:25,143.255
09:46:19,143.225
09:47:23,143.365
09:48:20,142.91
09:48:45,143.21
09:50:26,143.245
09:51:26,143.945
09:52:27,144.5
09:53:15,144.61
09:54:04,144.78
09:55:26,145.045
09:56:14,144.71
09:57:28,144.42
09:58:25,144.94
09:59:28,144.78
10:00:21,145.22
10:01:26,145.45
10:02:29,145.335
10:03:28,145.325
10:04:30,145.2
10:05:27,145.205
10:06:29,145.085
10:07:25,145.225
10:07:49,145.32
10:07:49,145.32
10:10:08,144.71
10:11:18,144.9
10:12:30,145.03
10:13:21,144.78
10:14:23,144.81
10:15:09,145.165
10:16:27,145.4
10:17:26,145.44
10:18:20,146.105
10:19:29,147.34
10:20:28,146.63
10:21:25,146.75
10:22:29,146.63
10:23:26,146.43
10:24:34,146.58
10:25:31,146.15
10:26:19,146.525
10:27:08,146.285
10:28:29,146.225
10:29:22,145.795
10:30:35,145.51
10:31:35,145.72
10:32:29,145.935
10:33:22,145.995
10:34:10,146.03
10:35:11,146.72
10:36:26,145.92
10:37:34,146.465
10:38:36,146.51
10:39:26,146.835
10:40:33,146.94
10:41:30,147.195
10:42:35,147.65
10:43:39,148.24
10:44:29,148.21
10:45:35,148.115
10:46:38,148.47
10:47:37,148.695
10:48:38,148.94
10:49:39,149.245
10:50:39,148.8
10:51:35,149.22
10:52:39,148.675
10:53:32,148.42
10:54:28,148.58
10:55:22,148.95
10:56:29,149.69
10:57:32,150.255
10:58:12,150.415
10:59:33,150.055
11:00:41,149.475
11:01:41,149.08
11:02:39,148.845
11:03:33,149.395
11:04:40,149.02
11:05:15,149.0
11:06:43,149.29
11:07:39,149.6
11:08:36,149.17
11:09:42,149.265
11:10:43,149.565
11:11:24,150.205
11:12:39,150.81
11:13:33,150.625
11:14:44,151.07
11:15:43,150.615
11:16:45,150.13
11:17:42,149.78
11:18:13,149.795
11:19:33,150.0
11:20:34,149.82
11:21:37,149.95
11:22:45,150.105
11:23:47,149.55
11:24:47,149.545
11:25:40,149.54
11:26:41,149.57
11:27:40,149.905
11:28:48,149.87
11:29:43,149.005
11:30:50,148.415
11:31:45,148.385
11:32:46,148.335
11:33:47,148.255
11:34:49,148.88
11:35:34,148.585
11:36:51,148.38
11:37:51,148.04
11:38:44,147.61
11:39:28,147.695
11:40:42,147.93
11:41:41,148.04
11:42:36,148.28
11:43:47,147.39
11:44:19,147.195
11:45:49,147.79
11:46:48,147.755
11:47:27,147.49
11:48:46,148.21
11:49:46,149.105
11:50:47,148.53
11:51:50,148.535
11:52:47,148.62
11:53:54,147.89
11:54:47,148.12
11:55:53,147.35
11:56:47,146.955
11:57:34,146.4
11:58:09,146.67
11:59:48,146.825
12:00:37,146.62
12:01:44,146.805
12:02:48,146.16
12:03:33,146.08
12:04:51,146.97
12:05:10,146.99
12:06:58,147.98
12:07:53,148.075
12:08:57,148.2
12:09:47,147.21
12:10:55,147.04
12:11:55,146.92
12:11:55,146.92
12:13:01,147.185
12:13:01,147.185
12:15:59,147.08
12:16:52,147.36
12:17:23,147.2
12:18:50,147.14
12:19:59,146.655
12:20:42,146.385
12:21:58,145.83
12:22:52,146.14
12:24:02,146.58
12:24:57,146.68
12:25:52,146.57
12:26:34,146.42
12:27:45,147.15
12:29:00,148.06
12:29:48,147.84
12:30:54,147.6
12:31:59,147.02
12:32:59,146.965
12:34:05,146.79
12:35:04,146.85
12:36:07,146.13
12:36:53,146.27
12:38:08,146.79
12:39:00,146.25
12:40:07,146.41
12:41:01,146.43
12:42:02,146.06
12:42:56,146.42
12:44:09,146.81
12:45:02,146.965
12:46:10,146.335
12:47:00,146.34
12:48:03,146.645
12:48:48,146.955
12:50:11,147.61
12:51:14,147.215
12:52:00,146.87
12:53:13,146.53
12:54:05,146.62
12:55:11,146.35
12:55:56,146.97
12:57:08,146.485
12:58:14,146.52
12:59:14,146.335
13:00:06,146.355
13:01:00,146.13
13:02:10,146.47
13:03:19,146.62
13:04:12,146.56
13:05:11,146.79
13:06:20,147.05
13:07:22,147.3
13:08:10,147.32
13:09:24,147.145
13:10:17,146.93
13:11:22,146.57
13:12:25,146.47
13:13:22,146.6
13:14:26,146.56
13:15:25,146.625
13:16:25,146.64
13:17:23,146.48
13:18:26,146.925
13:19:28,146.91
13:20:28,146.7
13:21:23,146.71
13:22:27,146.27
13:23:26,146.18
13:24:27,145.71
13:25:23,145.71
13:26:30,146.035
13:27:25,145.95
13:28:31,146.125
13:29:30,146.02
13:30:33,145.845
13:31:33,145.38
13:32:34,145.215
13:33:34,145.03
13:34:26,145.05
13:35:33,144.97
13:36:35,145.225
13:37:36,145.98
13:38:36,146.05
13:39:34,145.875
13:40:37,145.865
13:41:36,145.7
13:42:37,145.93
13:43:35,145.85
13:44:32,146.24
13:45:39,146.895
13:46:39,146.5
13:47:39,147.03
13:48:38,146.595
13:49:36,146.77
13:50:35,147.5
13:51:41,148.05
13:52:41,148.85
13:53:44,148.6
13:54:44,149.29
13:55:43,148.96
13:56:44,148.57
13:57:48,148.65
13:58:48,148.915
13:59:44,148.77
