time,salePrice
08:30:02,154.395
08:30:58,154.94
08:32:03,155.105
08:32:49,154.71
08:34:03,154.89
08:34:43,155.05
08:35:40,154.895
08:37:02,154.7
08:37:59,154.91
08:39:01,155.17
08:40:03,155.39
08:41:00,155.51
08:41:56,156.045
08:42:54,156.22
08:43:58,156.45
08:45:02,156.285
08:46:06,156.715
08:46:47,156.435
08:47:52,156.115
08:48:56,156.05
08:50:03,155.77
08:51:05,155.96
08:51:56,155.98
08:53:07,155.59
08:53:40,155.94
08:54:57,155.425
08:56:07,155.44
08:56:57,155.98
08:57:42,155.53
08:59:06,155.885
09:00:04,155.925
09:01:09,155.855
09:01:30,155.56
09:03:02,155.775
09:03:55,155.43
09:04:47,155.8
09:05:58,155.67
09:07:08,156.32
09:08:01,156.19
09:09:11,156.7
09:10:03,156.39
09:10:49,156.57
09:12:04,156.69
09:13:07,156.305
09:13:52,156.38
09:15:03,156.725
09:16:12,155.67
09:17:11,155.775
09:18:13,155.665
09:18:57,156.03
09:20:01,155.715
09:21:15,155.775
09:22:16,155.23
09:23:05,155.3
09:24:06,155.4
09:25:09,155.285
09:26:18,155.53
09:27:12,155.89
09:28:17,155.605
09:29:17,155.355
09:30:11,155.0
09:31:00,155.485
09:31:33,155.62
09:33:17,155.305
09:34:13,155.5
09:35:17,155.57
09:35:49,155.36
09:37:21,155.98
09:38:19,156.14
09:39:15,156.18
09:40:18,156.27
09:41:19,156.21
09:41:55,156.15
09:43:03,156.88
09:43:54,156.57
09:45:09,156.88
09:46:19,156.92
09:47:20,156.88
09:48:15,156.85
09:49:19,156.55
09:50:23,156.66
09:51:22,156.525
09:52:24,156.48
09:53:19,156.49
09:54:25,156.24
09:55:11,156.24
09:56:19,156.49
09:57:12,156.49
09:58:01,156.615
09:59:06,156.87
10:00:00,156.8
10:01:27,157.425
10:02:23,157.34
10:03:23,157.89
10:04:17,158.07
10:05:23,158.12
10:06:11,157.76
10:07:25,157.95
10:08:14,158.16
10:08:57,158.07
10:10:13,158.55
10:11:22,158.41
10:12:22,158.225
10:13:19,158.15
10:14:02,158.08
10:15:29,158.75
10:16:30,158.92
10:17:25,158.85
10:18:13,159.01
10:19:25,158.99
10:20:26,158.71
10:21:25,158.515
10:22:30,158.65
10:23:25,158.525
10:24:28,158.7
10:25:31,158.94
10:26:32,158.88
10:27:31,158.86
10:28:31,159.09
10:29:30,158.91
10:30:17,158.61
10:31:23,158.445
10:32:31,158.36
10:33:26,158.53
10:34:22,158.62
10:35:04,158.88
10:36:35,158.53
10:37:30,158.65
10:38:32,159.17
10:39:33,159.4
10:40:35,159.17
10:41:33,158.95
10:42:25,158.885
10:43:33,158.74
10:44:26,159.0
10:45:30,159.075
10:46:35,159.22
10:47:00,159.1
10:48:31,158.76
10:49:01,158.4
10:50:34,158.68
10:51:13,158.96
10:52:38,159.03
10:53:30,158.73
10:54:25,158.53
10:55:34,158.32
10:56:19,158.39
10:57:21,158.34
10:58:35,158.235
10:59:30,158.185
11:00:27,158.355
11:01:40,158.055
11:02:28,158.635
11:03:39,158.85
11:04:36,158.99
11:05:39,158.755
11:06:40,159.15
11:07:35,159.7
11:08:41,159.67
11:09:39,160.0
11:10:39,159.8
11:11:42,159.88
11:12:22,160.1
11:13:33,160.4
11:14:41,160.265
11:15:16,160.13
11:16:37,160.5
11:17:26,160.49
11:18:42,160.96
11:19:42,160.955
11:20:27,160.94
11:21:39,161.28
11:22:45,161.3
11:23:35,161.46
11:24:39,161.395
11:25:23,161.21
11:26:44,161.19
11:27:43,160.985
11:28:42,160.89
11:29:40,161.04
11:30:43,161.21
11:31:39,160.91
11:32:41,160.775
11:33:44,161.18
11:34:40,161.57
11:35:29,161.23
11:36:48,161.055
