time,salePrice
13:09:56,162.045
13:11:13,161.96
13:12:02,162.0
13:13:06,161.88
13:14:12,161.66
13:15:17,161.63
13:15:54,161.44
13:17:02,161.68
13:18:01,161.67
13:18:58,161.92
13:20:14,162.04
13:21:10,161.96
13:21:41,162.04
13:22:33,162.15
13:24:19,162.22
13:24:59,162.1
13:26:18,162.57
13:27:17,162.86
13:28:21,162.82
13:29:13,162.85
13:29:52,162.83
13:31:18,163.0
13:32:19,163.065
13:33:14,162.825
13:34:03,162.57
13:35:21,162.7
13:36:24,162.405
13:37:22,161.7
13:38:25,161.38
13:39:26,160.935
13:40:26,161.415
13:41:22,161.305
13:42:26,161.64
13:43:18,161.345
13:44:26,161.595
13:45:08,161.23
13:46:28,160.73
13:47:16,160.87
13:48:26,160.8
13:49:29,160.66
13:50:30,162.39
13:51:30,162.61
13:52:31,162.94
13:53:32,163.295
13:54:34,163.75
13:55:34,163.34
13:56:33,163.24
13:57:34,163.04
13:58:33,162.52
13:59:35,163.275
