time,salePrice
08:30:00,157.78
08:30:55,157.25
08:31:56,157.435
08:33:02,157.17
08:34:00,157.38
08:35:03,157.435
08:36:03,157.045
08:36:57,157.265
08:37:56,157.05
08:38:26,157.22
08:40:03,156.91
08:40:56,157.2
08:41:53,156.87
08:42:44,156.9
08:43:53,157.005
08:44:54,156.99
08:46:04,156.82
08:46:53,156.455
08:47:59,156.25
08:49:02,156.21
08:49:30,155.75
08:50:51,156.25
08:52:04,156.13
08:53:05,156.15
08:53:58,156.3
08:54:54,156.295
08:56:06,156.36
08:57:08,156.46
08:58:07,156.31
08:59:06,156.47
09:00:06,156.71
09:01:08,156.92
09:01:50,156.85
09:03:10,157.04
09:04:10,157.085
09:05:10,156.88
09:05:58,156.245
09:07:03,155.96
09:08:11,156.04
09:09:07,156.68
09:10:11,156.755
09:10:59,157.12
09:12:05,157.27
09:13:11,157.63
09:14:06,157.49
09:14:49,157.77
09:16:05,157.27
09:16:55,157.64
09:18:08,157.605
09:19:14,157.245
09:19:47,157.545
09:21:18,157.14
09:22:07,157.38
09:22:52,157.49
09:22:52,157.49
09:25:16,158.17
09:26:17,158.11
09:27:03,157.95
09:27:55,157.785
09:29:18,158.29
09:30:10,158.3
09:31:19,157.885
09:32:17,157.46
09:33:11,157.72
09:33:49,157.815
09:35:06,157.97
09:36:19,157.65
09:37:12,157.975
09:38:12,157.93
09:39:24,158.105
09:40:06,158.37
09:41:24,158.385
09:42:21,158.175
09:43:12,158.0
09:44:14,158.38
09:45:01,158.225
09:45:45,158.18
09:47:14,158.01
09:48:09,157.85
09:49:24,157.665
09:50:08,157.3
09:51:23,156.875
09:52:20,157.0
09:53:17,157.0
09:54:24,157.2
09:55:22,157.31
09:56:21,157.82
09:57:08,157.76
09:58:22,157.43
09:58:50,157.36
10:00:01,157.83
10:01:20,157.85
10:01:42,157.92
10:03:10,157.77
10:04:28,157.94
10:05:27,157.8
10:06:00,158.1
10:07:18,157.91
10:08:07,157.85
10:09:02,157.95
10:10:12,157.96
10:11:24,157.905
10:12:11,158.005
10:13:32,157.92
10:14:26,157.47
10:15:31,157.43
10:16:30,157.475
10:17:22,157.46
10:18:15,157.42
10:19:32,157.79
10:20:30,157.56
10:21:34,157.67
10:22:34,158.245
10:23:33,158.38
10:24:18,158.43
10:25:17,158.0
10:26:34,158.445
10:27:34,158.125
10:28:22,158.04
10:29:26,158.05
10:30:25,158.3
10:31:29,158.07
10:32:02,158.15
10:33:35,158.25
10:34:25,158.085
10:35:25,158.1
10:36:31,157.945
10:37:35,158.09
10:38:35,157.97
10:39:37,158.245
10:40:28,158.22
10:41:34,157.98
10:42:37,157.95
10:43:35,158.16
10:44:35,158.125
10:45:25,157.83
10:46:38,157.78
10:47:39,157.67
10:48:39,157.58
10:49:39,157.64
10:50:37,157.43
10:51:39,157.55
10:52:37,157.42
10:53:41,157.14
10:54:40,157.16
10:55:40,157.18
10:56:37,157.15
10:57:34,157.14
10:58:42,156.84
10:59:41,156.45
11:00:38,156.57
11:01:39,157.05
11:02:32,156.805
11:03:28,156.97
11:04:32,156.66
11:05:34,156.345
11:06:36,156.35
11:07:43,156.31
11:08:44,156.32
11:09:41,155.95
11:10:38,155.68
11:11:39,155.81
11:12:17,155.68
11:13:45,155.73
11:14:29,155.905
11:15:24,155.735
11:16:46,155.44
11:17:21,155.2
11:18:45,154.91
11:19:35,155.06
11:20:45,154.52
11:21:46,154.54
11:22:45,154.44
11:23:47,154.78
11:24:42,154.915
11:25:44,154.86
11:26:39,155.16
11:27:47,155.09
11:28:46,155.01
11:29:40,154.93
11:30:47,155.225
11:31:17,155.19
11:32:44,155.185
11:33:37,155.21
11:34:49,155.195
11:35:46,155.2
11:36:47,155.11
11:37:50,155.14
11:38:50,155.525
11:39:50,155.66
11:40:35,155.53
11:41:26,155.24
11:42:45,155.22
11:43:46,155.35
11:44:45,155.29
11:45:48,155.54
11:46:46,155.6
11:47:42,155.46
11:48:51,155.32
11:49:31,155.19
11:50:49,155.28
11:51:31,155.13
11:52:54,154.685
11:53:47,154.875
11:54:48,155.05
11:55:54,154.94
11:56:55,154.96
11:57:52,154.88
11:58:46,154.695
11:59:44,154.525
12:00:41,154.75
12:01:41,155.05
12:02:46,154.64
12:03:50,154.33
12:04:55,153.87
12:05:46,154.12
12:06:58,153.96
12:07:58,153.855
12:08:51,153.83
12:09:56,153.72
12:10:52,153.28
12:11:54,153.51
12:12:51,153.92
12:13:57,153.57
12:14:52,153.54
12:15:54,153.5
12:16:47,154.23
12:17:51,154.24
12:18:48,154.595
12:19:44,154.35
12:20:47,154.525
12:22:03,154.65
12:23:02,154.92
12:24:02,155.215
12:24:47,155.06
12:25:42,154.76
12:26:50,154.89
12:27:33,155.0
12:28:39,155.39
12:29:28,155.23
12:30:57,155.16
12:32:03,155.49
12:33:08,155.425
12:33:52,155.48
12:34:52,155.72
12:36:04,156.625
12:36:44,156.745
12:38:06,156.775
12:39:06,156.835
12:40:08,157.175
12:41:05,157.025
12:42:08,157.15
12:43:03,157.09
12:44:07,156.87
12:45:08,156.91
12:45:53,156.69
12:46:49,155.83
12:48:12,155.86
12:48:46,155.97
12:50:12,156.01
12:51:11,156.51
12:52:14,156.04
12:53:08,156.305
12:54:13,156.645
12:55:09,156.62
12:56:09,156.97
12:57:13,157.32
12:58:09,157.44
12:59:02,157.47
13:00:09,157.865
13:01:05,157.89
13:02:01,157.97
13:02:54,157.75
13:04:11,158.13
13:04:58,158.17
13:06:06,158.3
13:07:15,158.31
13:08:18,158.32
13:09:17,158.31
13:10:08,158.565
13:11:17,158.82
13:12:07,158.25
13:13:12,158.49
13:14:19,158.18
13:15:15,158.44
13:16:04,158.38
13:17:07,158.17
13:18:19,158.59
13:19:19,158.57
13:20:03,158.57
13:21:14,158.455
13:22:17,158.56
13:23:15,158.78
13:24:19,158.84
13:25:20,158.785
13:26:20,158.93
13:27:13,159.01
13:28:19,158.91
13:29:10,159.06
13:30:18,159.01
13:31:20,159.09
13:32:20,159.47
13:33:21,159.805
13:34:21,159.92
13:35:14,159.85
13:36:25,159.915
13:37:08,159.565
13:38:25,159.97
13:39:20,159.865
13:40:22,159.91
13:41:22,160.365
13:42:23,160.42
13:43:28,160.76
13:44:29,160.47
13:45:28,160.44
13:46:30,159.92
13:47:28,159.415
13:48:31,159.8
13:49:33,159.73
13:50:33,159.475
13:51:33,159.425
13:52:32,159.49
13:53:34,159.42
13:54:33,159.77
13:55:35,160.72
13:56:31,160.79
13:57:32,160.785
13:58:34,160.835
13:59:35,160.585
